essay_id,essay_set,essay,rater1_domain1,rater2_domain1,rater3_domain1,domain1_score,rater1_domain2,rater2_domain2,domain2_score,rater1_trait1,rater1_trait2,rater1_trait3,rater1_trait4,rater1_trait5,rater1_trait6,rater2_trait1,rater2_trait2,rater2_trait3,rater2_trait4,rater2_trait5,rater2_trait6,rater3_trait1,rater3_trait2,rater3_trait3,rater3_trait4,rater3_trait5,rater3_trait6,word_count,normalized_score,true_grade
12946,5,"In the short story ""Narciso Rodriguez"" by The Blueprints of Our Lives, the mood of the short story is grateful and reasonable. In the story a man named Narciso Rodriguez twenty-seven years old migrated from Cuba in 1956 with his parents to come to the United States. When they came they had to live in a one bedroom apt. they could afford nothing else. But Narciso was being very greatful. Even though they had nowhere to to work in places with bigger pay. So they only had little pay to feed there family. Narciso is greatful in paragraph @NUM1. @CAPS1 says ""They struggle both personally and finanacially braving the harsh northern winters."" @CAPS1 had to settle for what was given to him at the time.",2,1,,2,,,,,,,,,,,,,,,,,,,,,,126,0.5,D
12947,5,"The mood created by the authour in the memoir, is the idea of sacrifice and generosity. @PERSON1's parents came to @LOCATION1 as immigrants from Cuba and by doing this took a very risky and difficult journey in order to make @PERSON1 have a more successful life. The parents gave up seeing their families, friends and careers in the country they loved. Narciso displays generosity by saying ""I will always be grateful to my parents for their love and sacrifice.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,80,0.5,D
12948,5,"In the memoir ""Narciso @CAPS1"" by the Blueprints of Our Lives, the mood was happiness because he had his heritage, family and freinds, and the chance to make new lives in @LOCATION2. In paragraph @NUM1 it States ""Skills and love of cooking that is still with me today. Passionate cuban music"". This quote is releavant because it shows that @PERSON2 is happy of his heritage. In paragraph @NUM1 it states ""Family and freinds, and celebrations that encompassed them both."" This quote is relevant to my question because it shows that freinds and family made Narciso happy. In paragraph @NUM3  it States ""In the United States they had to start over entirely taking whatever jobs they can find."" This quote is releavant to my question because it shows that Narciso's family can make whatever they want out of their lives. That is the mood in the memoir ""@PERSON2 @CAPS1"" by Blueprints of Our Lives.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,154,0.5,D
12949,5,"The mood created by the author memoir is... LOVE and Sacrifice. He often told them that what they did was a much more courageous thing than I could have ever done. As he was growing up in his environment instilled in him a great sense that ""family"" had nothing to do with being a blood relative. He often told them of his admiration for their strength and perseverance, and he thanked them repeatedly. As he say ""he will never forget how his parents turned this simple house into a home"".",2,2,,2,,,,,,,,,,,,,,,,,,,,,,90,0.5,D
12950,5,"The @CAPS1 created by the @CAPS2 in @CAPS3 like in @CAPS4 @NUM1 it sAys that My Mother And My fAther hAd to come to this country with Such courAge, without Any knowledge of the lAnguAge or the culture they cAme selflessly, As MAny immigrants do, to give their children A better life, even though it Meant leaving behind their families, friends, And careers in the country they loved.",1,1,,1,,,,,,,,,,,,,,,,,,,,,,68,0.25,F
12951,5,"The mood that was created by the author was respect. For example it told the boy that you don't have to be a blood realative. For instance, the author states ""@CAPS1 up in this environment in stilled in me a great sense that ""family"" had nothing to do with being a blood relative"". Another reason, was that you should always help your family s during bad times. For example the book reads ""Countless extended family members came and went-and there was often someone staying with us temporilily until they were able to get back on their feet"". Thirdly, the boy will always be grateful to his parents for their love and sacrifice. For instance the auother quotes ""They came selflessly, as many immigrants do, give their children a better life, even though it meant leaving behind their families, friends, and careers in the country they loved.",3,3,,3,,,,,,,,,,,,,,,,,,,,,,148,0.75,B
12952,5,"The mood in this memoir I think would be happiness because his parents gave him happiness by being there all the homieness. ""I will always be grateful to my parents for their love and sacrifice."" This show how much they've done for him and he has apreciated. Overall this is reconizing that family and happiness are unified.",2,2,,2,,,,,,,,,,,,,,,,,,,,,,58,0.5,D
12953,5,"The mood created by Narciso Rodriguez in the story, ""Narciso Rodriguez"", was sad. This is so because he's always talking about how he doesn't Know parts of his real family & he lives in an apartment.",1,1,,1,,,,,,,,,,,,,,,,,,,,,,37,0.25,F
12954,5,"In the memoir, @PERSON1,"" by Narciso Rodriguez, has a very strong and touching mood.    In paragraph @NUM1 Rodriguez states ""I will always be grateful to my parents for their love and sacrifice."" This line describes the mood as extremely loving and touching because he is showing how much love he dedicates to his parents For the life he lived.     Also, in paragraph @NUM1 Rodriguez states ""... there is no way to express my gratitude for the spirit of generosity impressed upon me at such an early age and the demonstration of how important family and friends are."" This line also describes the mood as very calm and loving because he is extremely grateful for the life his parents gave him.    In paragraph seven, the last scentence really describes the mood because he is know showing the love to his parents and to his house where grew up, ""I will never forget how my parents turned thes simple house into a home""     This memoir describes the mood as extremely loving and grateful.",3,3,,3,,,,,,,,,,,,,,,,,,,,,,170,0.75,B
12955,5,"The mood created by the author is fairly formal, with a few informal parts. For example a formal paragraph, like paragraph number one, sets the stage of the whole memoir and uses formal transitions like ""After [living]"". Also, the paragraph is very informative, telling about his parents imigrating to the @ORGANIZATION1 from Cuba and how they were financially poor + could not afford a fancy home like they could in Cuba.An informal paragraph in the memoir is a paragraph like number six where he is describing how thankful he is for his parents being as selfless and giving as they are. He also uses informal transitions such as ""But, [in reality]."" And ""these...,"". It also just has an informal tone to that paragraph.As a conclusion these parts of the memoir have a good balance of formal + informal settings to keep the reader engaged.",2,1,,2,,,,,,,,,,,,,,,,,,,,,,144,0.5,D
